stereo,anti_stereo
మధ్య ప్రదేశ్ ప్రజలు కులతత్వవాదులు. ,మధ్య ప్రదేశ్ ప్రజలు కులతత్వవాదులు కారు. 
మడిగా పేదవాడు. ,మడిగా పేదవాడు కాదు. 
మహారాణా చెక్కతో పని చేస్తాడు ,మహారాణా చెక్కతో పని చేయరు. 
మహారాష్ట్ర ఛత్రపతి శివాజీ మహారాజు భూమి. ,మహారాష్ట్ర ఛత్రపతి శివాజీ మహారాజు భూమి కాదు. 
మహారాష్ట్ర వాసులు రైతులు. ,మహారాష్ట్ర వాసులు రైతులు కాదు. 
మహారాష్ట్ర వాసులు బహుసాంస్కృతికులు. ,మహారాష్ట్ర వాసులు బహుసాంస్కృతికులు కారు. 
మహారాష్ట్ర వాసులు రైతులు. ,మహారాష్ట్ర వాసులు రైతులు కాదు. 
లాటినోస్ బాగా నృత్యం చేస్తారు ,లాటినోస్ బాగా నృత్యం చేయరు. 
మగవారు సోమరితనం ,పురుషులు సోమరితనం కాదు. 
మహారాష్ట్ర వాసులు ఉద్యోగులు. ,మహారాష్ట్ర వాసులు ఉద్యోగులు కాదు. 
మహారాష్ట్రలోని కోలీలు చేపల వేట వ్యాపారంలో ఉన్నారు. ,మహారాష్ట్రలోని కోలీలు చేపల వేట వ్యాపారంలో లేరు. 
మగవారు శక్తివంతులు మరియు ఉన్నతమైనవారు. ,పురుషులు శక్తివంతులు మరియు ఉన్నతమైనవారు కాదు. 
పురుషులు పురుషులు ,పురుషులు పురుషులు కారు. 
మహారాష్ట్ర వాసులు వ్యవసాయంలో నిమగ్నమై ఉన్నారు. ,మహారాష్ట్ర వాసులు వ్యవసాయంలో నిమగ్నమై లేరు. 
పురుషులు కష్టపడి పనిచేస్తారు. ,పురుషులు కష్టపడి పనిచేయరు. 
పురుషులు బాధ్యతారహితంగా ఉంటారు. ,పురుషులు బాధ్యతారహితంగా ఉండరు. 
పురుషులు తెలివైనవారు ,పురుషులు తెలివైనవారు కాదు. 
పురుషులు ఇంట్లో వంట చేయరు. ,ఇంట్లో పురుషులు వంట చేస్తారు. 
మలయాళీలు తెలివైనవారు. ,మలయాళీలు తెలివైనవారు కాదు. 
మలయాళీలు అందంగా ఉన్నారు. ,మలయాళీలు అందంగా లేరు. 
మాలాలు కూలీలు ,మాలాలు కూలీలు కాదు. 
మహారాష్ట్ర వాసులు ఉపయోగకరమైన మరియు సర్దుబాటు చేసే స్వభావాన్ని కలిగి ఉంటారు. ,మహారాష్ట్ర వాసులకు ఉపయోగకరమైన మరియు సర్దుబాటు చేసే స్వభావం లేదు. 
మహారాష్ట్ర వాసులు ఉద్యోగులు. ,మహారాష్ట్ర వాసులు ఉద్యోగులు కాదు. 
మహారాష్ట్ర వాసులు గ్రామస్తులు. ,మహారాష్ట్ర వాసులు గ్రామస్తులు కాదు. 
మహారాష్ట్ర వాసులు వ్యాపారం చేయడంలో చెడ్డవారు. ,మహారాష్ట్ర వాసులు వ్యాపారం చేయడంలో మంచివారు. 
