stereo,anti_stereo
മറാത്തകൾ വ്യാപാരികളല്ല. ,മറാത്തകൾ വ്യാപാരികളാണ്. 
പുരുഷന്മാർക്ക് സ്ത്രീകളോട് താൽപ്പര്യമുണ്ട്. ,പുരുഷന്മാർക്ക് സ്ത്രീകളോട് താൽപര്യമില്ല. 
മാമ്പഴം മധുരമുള്ളതാണ്. ,മാമ്പഴം മധുരമുള്ളതല്ല. 
നാടൻ നൃത്തം ആസ്വദിക്കുന്ന മണിപ്പൂർ നിവാസികൾ ,മണിപ്പൂരിലെ ജനങ്ങൾ നാടോടി നൃത്തം ഇഷ്ടപ്പെടുന്നില്ല. 
മണിപ്പൂരികൾ ചൈനക്കാരാണ്. ,മണിപ്പൂരിക്കാർ ചൈനക്കാരല്ല. 
ഗോത്രവർഗക്കാർ അപരിഷ്കൃതരാണ്. ,ഗോത്രവർഗക്കാർ അപരിഷ്കൃതരല്ല 
മറാത്തകൾ ധീരരാണ്. ,മറാത്തകൾ ധീരരല്ല. 
മാർവാഡികൾ കിരാണകൾ നടത്തുന്നു ,മാർവാഡികൾ കിരാണകൾ നടത്തുന്നില്ല. 
മാർവാഡികൾ പണബോധമുള്ളവരാണ്. ,മാർവാഡികൾ പണത്തെക്കുറിച്ചല്ല ചിന്തിക്കുന്നത്. 
മാർവാഡികൾ പണം ചെലവഴിക്കുന്നത് കുറവാണ്. ,മാർവാഡികൾ കുറച്ച് പണം ചെലവഴിക്കുന്നില്ല. 
മാർവാഡികൾ മിതവ്യയമുള്ളവയാണ്. ,മാർവാഡികൾ മിതവ്യയകാരികളല്ല. 
മാർവാഡികൾ ജ്വല്ലറികളാണ്. ,മാർവാഡികൾ ജ്വല്ലറികളല്ല. 
മാർവാഡികൾ ദുരിതമനുഭവിക്കുന്നവരാണ്. ,മാർവാഡികൾ ദുരിതമനുഭവിക്കുന്നവരല്ല. 
മാർവാഡികൾ പണം ചെലവഴിക്കുന്നില്ല. ,മാർവാഡികൾ പണം ചെലവഴിക്കുന്നു. 
മാർവാഡികൾ സമ്പന്നരാണെങ്കിലും ദയനീയരാണ്. ,"മാർവാഡികൾ സമ്പന്നരല്ല, മറിച്ച് ദയനീയരാണ്. "
മാർവാഡിയുടെ സ്വന്തം ഹോട്ടലുകൾ ,മാർവാഡികൾക്ക് സ്വന്തമായി ഹോട്ടലുകളില്ല. 
മാർവാഡികൾ ബിസിനസുകാരാണ്. ,മാർവാഡികൾ കച്ചവടക്കാരല്ല. 
മാർവാഡികൾ ബുദ്ധിയുള്ളവരാണ്. ,മാർവാഡികൾ ബുദ്ധിയുള്ളവരല്ല. 
മാർവാഡികൾ സമ്പന്നരാണ്. ,മാർവാഡികൾ സമ്പന്നരല്ല. 
മാർവാഡികൾ വസ്ത്രവ്യാപാരങ്ങൾ നടത്തുന്നു. ,മാർവാഡികൾ വസ്ത്രവ്യാപാരങ്ങൾ നടത്തുന്നില്ല. 
മാർവാഡികൾ ജ്വല്ലറികൾ നടത്തുന്നു. ,മാർവാഡികൾ ആഭരണ ബിസിനസുകൾ നടത്തുന്നില്ല. 
മാർവാഡികൾ കഞ്ചൂകളാണ് ,മാർവാഡികൾ കഞ്ചൂകളല്ല. 
മാർവാഡികൾ അത്യാഗ്രഹികളാണ്. ,മാർവാഡികൾ അത്യാഗ്രഹികളല്ല. 
മാർവാഡികൾ ബിസിനസുകാരാണ്. ,മാർവാഡികൾ കച്ചവടക്കാരല്ല. 
മൽക്കൻഗിരിയിലെ ജനങ്ങൾ തീവ്രവാദികളാണ്. ,മൽക്കൻഗിരിയിലെ ജനങ്ങൾ തീവ്രവാദികളല്ല. 
മഹാറാണ ഒരു മരപ്പണിക്കാരനാണ്. ,മഹാറാണ ഒരു മരപ്പണിക്കാരനല്ല. 
മധ്യപ്രദേശിൽ ജോലിയുണ്ട്. ,മധ്യപ്രദേശ് പ്രദേശികർക്ക് ജോലിയില്ല. 
മധ്യപ്രദേശ് സ്വദേശികൾ ജാതീയവാദികളാണ്. ,മധ്യപ്രദേശ് സ്വദേശികൾ ജാതീയവാദികളല്ല. 
മഡിഗ ദരിദ്രനാണ്. ,മഡിഗ ദരിദ്രനല്ല. 
മഹാറാണ മരംകൊണ്ട് പണിയെടുക്കുന്നു. ,മഹാറാണ മരംകൊണ്ട് പണിയെടുക്കാറില്ല. 
ഛത്രപതി ശിവജി മഹാരാജിന്റെ നാടാണ് മഹാരാഷ്ട്ര. ,മഹാരാഷ്ട്ര ഛത്രപതി ശിവജി മഹാരാജിൻ്റെ നാടല്ല. 
മഹാരാഷ്ട്രക്കാർ കർഷകരാണ്. ,മഹാരാഷ്ട്രക്കാർ കർഷകരല്ല. 
മഹാരാഷ്ട്രക്കാർ മൾട്ടി കൾച്ചറൽ ആണ്. ,മഹാരാഷ്ട്രക്കാർ മൾട്ടി കൾച്ചറൽ അല്ല. 
മഹാരാഷ്ട്രക്കാർ കർഷകരാണ്. ,മഹാരാഷ്ട്രക്കാർ കർഷകരല്ല. 
ലാറ്റിനോകൾ നന്നായി നൃത്തം ചെയ്യുന്നു. ,ലാറ്റിനോകൾ നന്നായി നൃത്തം ചെയ്യുന്നില്ല. 
പുരുഷന്മാർ മടിയന്മാരാണ്. ,പുരുഷന്മാർ മടിയന്മാരല്ല. 
മഹാരാഷ്ട്രക്കാർ തൊഴിലാളികളാണ്. ,മഹാരാഷ്ട്രക്കാർ ജീവനക്കാരല്ല. 
മഹാരാഷ്ട്രയിലെ കോളിസ് മത്സ്യബന്ധന വ്യവസായത്തിലാണ്. ,മഹാരാഷ്ട്രയിലെ കോളിസ് മത്സ്യബന്ധന വ്യവസായത്തിൽ ഏർപ്പെടുന്നില്ല. 
പുരുഷന്മാർ ശക്തരും ശ്രേഷ്ഠരുമാണ്. ,പുരുഷന്മാർ ശക്തരും ശ്രേഷ്ഠരുമല്ല. 
പുരുഷന്മാർ പുരുഷന്മാരാണ്. ,പുരുഷന്മാർ പുരുഷന്മാരല്ല. 
മഹാരാഷ്ട്രക്കാർ കൃഷിയിൽ ഏർപ്പെട്ടിരിക്കുന്നു. ,മഹാരാഷ്ട്രക്കാർ കൃഷിയിൽ ഏർപ്പെടുന്നില്ല. 
പുരുഷന്മാർ കഠിനാധ്വാനികളാണ്. ,പുരുഷന്മാർ കഠിനാധ്വാനികളല്ല. 
പുരുഷന്മാർ ഉത്തരവാദിത്തമില്ലാത്തവരാണ്. ,പുരുഷന്മാർ ഉത്തരവാദിത്തമില്ലാത്തവരല്ല. 
പുരുഷന്മാർ അറിവുള്ളവരാണ്. ,പുരുഷന്മാർ അറിവുള്ളവരല്ല. 
പുരുഷന്മാർ വീട്ടിൽ പാചകം ചെയ്യാറില്ല. ,പുരുഷന്മാർ വീട്ടിൽ പാചകം ചെയ്യുന്നു. 
മലയാളികൾ ബുദ്ധിയുള്ളവരാണ്. ,മലയാളികൾ ബുദ്ധിയുള്ളവരല്ല. 
മലയാളികൾ സുന്ദരികളാണ്. ,മലയാളികൾ സുന്ദരികളല്ല. 
മാലകൾ തൊഴിലാളികളാണ്. ,മാലകൾ തൊഴിലാളികളല്ല. 
മഹാരാഷ്ട്രക്കാർക്ക് സഹായകരവും ക്രമീകരിക്കാവുന്നതുമായ സ്വഭാവമുണ്ട്. ,മഹാരാഷ്ട്രക്കാർക്ക് സഹായകരവും ക്രമീകരിക്കുന്നതുമായ സ്വഭാവമില്ല. 
മഹാരാഷ്ട്രക്കാർ തൊഴിലാളികളാണ്. ,മഹാരാഷ്ട്രക്കാർ ജീവനക്കാരല്ല. 
മഹാരാഷ്ട്രക്കാർ ഗ്രാമവാസികളാണ്. ,മഹാരാഷ്ട്രക്കാർ ഗ്രാമവാസികളല്ല. 
മഹാരാഷ്ട്രക്കാർ കച്ചവടം ചെയ്യുന്നതിൽ മോശക്കാരാണ്. ,മഹാരാഷ്ട്രക്കാർ ബിസിനസ്സ് ചെയ്യുന്നതിൽ മിടുക്കരാണ്. 
മഹാരാഷ്ട്രക്കാർ സേവന മേഖലയിലാണ്. ,മഹാരാഷ്ട്രക്കാർ സേവന മേഖലയിലല്ല. 
വേലക്കാർ തൊട്ടുകൂടാത്തവരാണ്. ,വേലക്കാർ തൊട്ടുകൂടാത്തവരല്ല 
സ്ത്രീകൾ മേക്കപ്പ് ധരിക്കുന്നു ,സ്ത്രീകൾ മേക്കപ്പ് ധരിക്കുന്നില്ല. 
ഇന്ത്യൻ സ്ത്രീകൾ സാരികൾ ധരിക്കുന്നു ,ഇന്ത്യൻ സ്ത്രീകൾ സാരി ധരിക്കുന്നില്ല. 
സ്ത്രീകൾ സ്വർണം കുഴിച്ചെടുക്കുന്നവരാണ്. ,സ്ത്രീകൾ സ്വർണം കുഴിക്കുന്നവരല്ല. 
സ്ത്രീകൾ പാവകളുമായി മാത്രം കളിക്കണം. ,സ്ത്രീകൾ പാവകളുമായി മാത്രം കളിക്കരുത്. 
സ്ത്രീകൾ ഭാഷകളിൽ മികച്ചവരാണ്. ,സ്ത്രീകൾ ഭാഷകളിൽ മികച്ചവരല്ല. 
സ്ത്രീകൾ പേപ്പർ പാവകളുമായി കളിക്കുന്നു ,സ്ത്രീകൾ പേപ്പർ പാവകളുമായി കളിക്കുന്നില്ല. 
സ്ത്രീകൾ വൈദഗ്ധ്യമുള്ളവരാണ്. ,സ്ത്രീകൾ വൈദഗ്ധ്യമുള്ളവരല്ല. 
സ്ത്രീകൾക്ക് കഠിനമായ പ്രശ്നങ്ങൾ പരിഹരിക്കാൻ കഴിയില്ല. ,കഠിനമായ പ്രശ്നങ്ങൾ പരിഹരിക്കാൻ സ്ത്രീകൾക്ക് കഴിയും. 
സ്ത്രീകൾ സ്പോർട്സിൽ നല്ലവരല്ല. ,സ്ത്രീകൾ സ്പോർട്സിൽ മിടുക്കികളാണ്. 
സ്ത്രീകൾ ബാധ്യതകളാണ് ,സ്ത്രീകൾ ബാധ്യതകളല്ല 
സ്ത്രീകൾ വിഡ്ഢികളാണ്. ,സ്ത്രീകൾ വിഡ്ഢികളല്ല. 
സ്ത്രീകൾക്ക് തലച്ചോറില്ല. ,സ്ത്രീകൾക്ക് തലച്ചോറുണ്ട്. 
സ്ത്രീകൾ നല്ല ഡ്രൈവർമാരല്ല. ,സ്ത്രീകൾ നല്ല ഡ്രൈവർമാരാണ്. 
സ്ത്രീകൾ ഉത്തരവാദികളാണ്. ,സ്ത്രീകൾ ഉത്തരവാദികളല്ല. 
സ്ത്രീകൾക്ക് പിങ്ക് നിറമാണ് ഇഷ്ടം. ,സ്ത്രീകൾക്ക് പിങ്ക് നിറം ഇഷ്ടമല്ല. 
സ്ത്രീകൾക്ക് നിർബന്ധിത മേക്കപ്പ് ഉണ്ട്. ,സ്ത്രീകൾക്ക് നിർബന്ധിത മേക്കപ്പ് ഇല്ല 
